Body 267 : -140612.581298	82081.120454	0.000000	|	-4.711632	2.738702	0.000000
Body 268 : 88057.309562	88194.802068	0.000000	|	2.930638	2.930069	0.000000
Body 269 : 23119.343732	-6699.603171	0.000000	|	0.760329	-0.222976	0.000000
Body 270 : -125129.004574	-42472.635292	0.000000	|	-4.240275	-1.455899	0.000000
Body 271 : 173992.903446	80510.871851	0.000000	|	5.797279	2.687385	0.000000
Body 272 : 32339.378722	-11384.129673	0.000000	|	1.149264	-0.509157	0.000000
Body 273 : 58218.640995	-42215.386761	0.000000	|	1.964647	-1.425607	0.000000
Body 274 : 10682.961709	-11946.144238	0.000000	|	0.331129	-0.428222	0.000000
Body 275 : -14965.741700	2387.209367	0.000000	|	-0.501535	0.055023	0.000000
Body 276 : 53138.779338	-22340.131872	0.000000	|	1.774558	-0.781909	0.000000
Body 277 : 77898.077445	-52879.510832	0.000000	|	2.603841	-1.796457	0.000000
Body 278 : 88070.956058	23084.359992	0.000000	|	2.923660	0.758910	0.000000
Body 279 : -11010.362709	11282.435577	0.000000	|	-0.373312	0.360755	0.000000
Body 280 : -11346.050948	-136228.431666	0.000000	|	-0.385388	-4.566968	0.000000
Body 281 : 48830.596751	-78082.235525	0.000000	|	1.603265	-2.619874	0.000000
Body 282 : 67134.616725	146574.749947	0.000000	|	2.242799	4.926702	0.000000
Body 283 : -53458.489114	6252.947160	0.000000	|	-1.802526	0.188861	0.000000
Body 284 : 304244.242103	-29872.796673	0.000000	|	10.182557	-1.021802	0.000000
Body 285 : 364335.940179	195547.565281	0.000000	|	12.142433	6.517243	0.000000
Body 286 : 121914.698044	26645.587387	0.000000	|	4.077103	0.888799	0.000000
Body 287 : -38809.938684	-26850.066926	0.000000	|	-1.311260	-0.900919	0.000000
Body 288 : 8531.294216	3735.815315	0.000000	|	0.320004	0.156335	0.000000
Body 289 : 91954.671478	-5734.496902	0.000000	|	3.080555	-0.212188	0.000000
Body 290 : 712308.350792	458815.355866	0.000000	|	23.943235	15.421890	0.000000
Body 291 : -49300.784771	-27219.546286	0.000000	|	-1.651463	-0.916173	0.000000
Body 292 : -161041.856927	-201001.427828	0.000000	|	-9.990874	-11.394831	0.000000
Body 293 : -22937.647811	16006.952983	0.000000	|	-0.789383	0.545102	0.000000
Body 294 : 12470.857257	19113.509811	0.000000	|	0.384877	0.623031	0.000000
Body 295 : 13302.457943	-27946.364498	0.000000	|	0.396147	-0.902547	0.000000
Body 296 : 10228.101961	-42919.865523	0.000000	|	0.330263	-1.431502	0.000000
Body 297 : 63415.507187	27593.985418	0.000000	|	2.124161	0.906633	0.000000
Body 298 : 28738.335549	8866.551597	0.000000	|	0.972442	0.293253	0.000000
Body 299 : 23638.394308	23839.558452	0.000000	|	0.812476	0.763863	0.000000
